instance,method,seed_per_agent,feasible,objective_ratio,proposed_objective_ratio,max_violation,disclosed_constraints,rounds
74,adaptive_8,8,True,0.9999999999999997,0.9999999999999997,5.551115123125783e-17,47,4
74,full_disclosure,18,True,1.0,1.0,1.4988010832439613e-15,90,1
75,static_1,1,False,,1.4677751125288254,0.5847291870844151,5,1
75,adaptive_1,1,True,0.9999999999999999,0.9999999999999999,1.1102230246251565e-16,24,6
75,static_2,2,False,,1.1399601023553991,0.42789983515485464,10,1
75,adaptive_2,2,True,0.9999999999999999,0.9999999999999999,3.3306690738754696e-16,29,6
75,static_4,4,False,,1.0806513880461275,0.33554665751855794,20,1
75,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,1.0547118733938987e-15,35,5
75,static_8,8,False,,1.006687784794652,0.016271493575159224,40,1
75,adaptive_8,8,True,1.0,1.0,5.551115123125783e-16,44,3
75,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
76,static_1,1,False,,1.1958719435633272,0.5254967228794465,5,1
76,adaptive_1,1,True,0.9999999999999999,0.9999999999999999,2.220446049250313e-16,22,5
76,static_2,2,False,,1.4671100709271045,0.40518008784679727,10,1
76,adaptive_2,2,True,0.9999999999999999,0.9999999999999999,2.220446049250313e-16,28,6
76,static_4,4,False,,1.2204295521465804,0.45345856244996063,20,1
76,adaptive_4,4,True,0.9999999999999999,0.9999999999999999,2.220446049250313e-16,41,6
76,static_8,8,False,,1.0645259239823264,0.13906418441174928,40,1
76,adaptive_8,8,True,1.0,1.0,1.1102230246251565e-16,50,4
76,full_disclosure,18,True,1.0,1.0,4.440892098500626e-16,90,1
77,static_1,1,False,,2.0655810009435474,0.840922260627966,5,1
77,adaptive_1,1,True,1.0,1.0,3.3306690738754696e-16,24,5
77,static_2,2,False,,1.6769748559864717,0.6876038555690736,10,1
77,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,30,6
77,static_4,4,False,,1.2443662910870306,0.26247251568958546,20,1
77,adaptive_4,4,True,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,30,4
77,static_8,8,False,,1.091708300220159,0.22246456423363276,40,1
77,adaptive_8,8,True,0.9999999999999998,0.9999999999999998,0.0,44,4
77,full_disclosure,18,True,1.0,1.0,2.220446049250313e-16,90,1
78,static_1,1,False,,1.204785213353867,0.2876834845364762,5,1
78,adaptive_1,1,True,0.9999999999999998,0.9999999999999998,1.1102230246251565e-16,21,5
78,static_2,2,False,,1.3884070228064083,0.3158718763866355,10,1
78,adaptive_2,2,True,1.0000000000000004,1.0000000000000004,2.220446049250313e-16,24,4
78,static_4,4,False,,1.1230265938607797,0.18138393512431905,20,1
78,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,4.440892098500626e-16,26,4
78,static_8,8,False,,1.2088469125346744,0.24977490126738233,40,1
78,adaptive_8,8,True,1.0,1.0,2.220446049250313e-16,49,3
78,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
79,static_1,1,False,,1.5911464519742153,0.5097825142744485,5,1
79,adaptive_1,1,True,0.9999999999999997,0.9999999999999997,0.0,25,6
79,static_2,2,False,,1.3270260332041404,0.49833601074627104,10,1
79,adaptive_2,2,True,0.9999999999999998,0.9999999999999998,3.3306690738754696e-16,21,4
79,static_4,4,False,,1.2880365436254855,0.29834365101377747,20,1
79,adaptive_4,4,True,1.0,1.0,2.220446049250313e-16,35,5
79,static_8,8,False,,1.0811751109253431,0.13103775342237817,40,1
79,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,47,4
79,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
80,static_1,1,False,,1.3931539842050047,0.3466784772877244,5,1
80,adaptive_1,1,True,1.0000000000000004,1.0000000000000004,4.440892098500626e-16,21,5
80,static_2,2,False,,1.4711970521008382,0.5314553113450948,10,1
80,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,26,5
80,static_4,4,False,,1.228237006461154,0.33129825422513004,20,1
80,adaptive_4,4,True,0.9999999999999996,0.9999999999999996,1.1102230246251565e-16,32,5
80,static_8,8,False,,1.0860731189049355,0.1337344774414697,40,1
80,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,48,3
80,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-16,90,1
81,static_1,1,False,,1.7790784357860603,0.6335874171004168,5,1
81,adaptive_1,1,True,0.999999999999999,0.999999999999999,3.885780586188048e-16,18,6
81,static_2,2,False,,1.3173013165570204,0.5623542804357999,10,1
81,adaptive_2,2,True,0.999999999999999,0.999999999999999,4.440892098500626e-16,26,5
81,static_4,4,False,,1.2401138096123527,0.2670573664115826,20,1
81,adaptive_4,4,True,0.9999999999999987,0.9999999999999987,2.220446049250313e-16,29,4
81,static_8,8,False,,1.0427120625794009,0.06335602112652217,40,1
81,adaptive_8,8,True,0.9999999999999987,0.9999999999999987,2.220446049250313e-16,44,3
81,full_disclosure,18,True,1.0,1.0,3.2751579226442118e-15,90,1
82,static_1,1,False,,1.205549291960864,0.4770009204680765,5,1
82,adaptive_1,1,True,0.9999999999999997,0.9999999999999997,0.0,13,3
82,static_2,2,False,,1.1416233092533068,0.4354948667397355,10,1
82,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-15,22,4
82,static_4,4,False,,1.2688342132555421,0.2656769910364597,20,1
82,adaptive_4,4,True,0.9999999999999993,0.9999999999999993,4.440892098500626e-16,27,3
82,static_8,8,False,,1.0703836280857273,0.1593618500504248,40,1
82,adaptive_8,8,True,1.0,1.0,4.440892098500626e-16,46,3
82,full_disclosure,18,True,1.0,1.0,2.220446049250313e-16,90,1
83,static_1,1,False,,1.5692021965026863,0.650254311705665,5,1
83,adaptive_1,1,True,1.0000000000000004,1.0000000000000004,3.3306690738754696e-16,21,5
83,static_2,2,False,,1.4213742592732501,0.4333329736740177,10,1
83,adaptive_2,2,True,1.0000000000000009,1.0000000000000009,4.440892098500626e-16,26,6
83,static_4,4,False,,1.2352163106617866,0.24679338543122697,20,1
83,adaptive_4,4,True,1.0000000000000007,1.0000000000000007,3.885780586188048e-16,31,4
83,static_8,8,False,,1.1181456134141023,0.2797710992774081,40,1
83,adaptive_8,8,True,1.0000000000000004,1.0000000000000004,3.885780586188048e-16,52,4
83,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-15,90,1
84,static_1,1,False,,1.5346733065023923,0.6126561668928806,5,1
84,adaptive_1,1,True,0.9999999999999999,0.9999999999999999,3.3306690738754696e-16,22,5
84,static_2,2,False,,1.2769081802389177,0.45371917762092084,10,1
84,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,25,4
84,static_4,4,False,,1.1822589107379564,0.43991053905237176,20,1
84,adaptive_4,4,True,0.999999999999999,0.999999999999999,3.3306690738754696e-16,35,5
84,static_8,8,False,,1.0125145319171733,0.08524486760375305,40,1
84,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,45,3
84,full_disclosure,18,True,1.0,1.0,2.220446049250313e-16,90,1
85,static_1,1,False,,1.6348798653875027,0.7773323312688833,5,1
85,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,22,5
85,static_2,2,False,,1.123792914435072,0.20507778562403123,10,1
85,adaptive_2,2,True,1.0,1.0,1.1102230246251565e-16,22,5
85,static_4,4,False,,1.1693103278061412,0.2917099754626067,20,1
85,adaptive_4,4,True,0.9999999999999987,0.9999999999999987,-2.220446049250313e-16,36,5
85,static_8,8,False,,1.0509205604046494,0.17427998793918398,40,1
85,adaptive_8,8,True,0.9999999999999999,0.9999999999999999,2.220446049250313e-16,51,4
85,full_disclosure,18,True,1.0,1.0,4.440892098500626e-16,90,1
86,static_1,1,False,,1.372129102764835,0.5765996868699561,5,1
86,adaptive_1,1,True,1.0000000000000007,1.0000000000000007,0.0,15,4
86,static_2,2,False,,1.1428618863937074,0.3370354200172099,10,1
86,adaptive_2,2,True,1.0000000000000007,1.0000000000000007,1.1102230246251565e-16,19,4
86,static_4,4,False,,1.1230203980738467,0.35148239786772295,20,1
86,adaptive_4,4,True,1.0000000000000007,1.0000000000000007,1.1102230246251565e-16,29,4
86,static_8,8,False,,1.0711459207660812,0.14412717884368575,40,1
86,adaptive_8,8,True,1.000000000000001,1.000000000000001,4.440892098500626e-16,47,3
86,full_disclosure,18,True,1.0,1.0,8.326672684688674e-16,90,1
87,static_1,1,False,,1.6541964635086575,0.6351838809917599,5,1
87,adaptive_1,1,True,0.9999999999999992,0.9999999999999992,7.771561172376096e-16,27,6
87,static_2,2,False,,1.4447303696960059,0.4112202557404825,10,1
87,adaptive_2,2,True,0.9999999999999989,0.9999999999999989,1.1102230246251565e-16,28,5
87,static_4,4,False,,1.0854936131646116,0.08531492747236036,20,1
87,adaptive_4,4,True,0.9999999999999998,0.9999999999999998,6.661338147750939e-16,27,4
87,static_8,8,False,,1.035072400109775,0.09331713711807932,40,1
87,adaptive_8,8,True,0.9999999999999994,0.9999999999999994,4.440892098500626e-16,47,4
87,full_disclosure,18,True,1.0,1.0,5.551115123125783e-16,90,1
88,static_1,1,False,,1.5243829578644212,0.6054914406992058,5,1
88,adaptive_1,1,True,1.0,1.0,4.440892098500626e-16,28,6
88,static_2,2,False,,1.1578514045863524,0.513104567292687,10,1
88,adaptive_2,2,True,0.9999999999999999,0.9999999999999999,1.1102230246251565e-16,30,6
88,static_4,4,False,,1.172236284525875,0.22422085931955194,20,1
88,adaptive_4,4,True,0.9999999999999989,0.9999999999999989,0.0,35,5
88,static_8,8,False,,1.0777339157095696,0.12262733455896879,40,1
88,adaptive_8,8,True,0.9999999999999997,0.9999999999999997,4.440892098500626e-16,47,3
88,full_disclosure,18,True,1.0,1.0,1.5543122344752192e-15,90,1
89,static_1,1,False,,1.9914501162425762,0.874544649802372,5,1
89,adaptive_1,1,True,1.0000000000000004,1.0000000000000004,2.220446049250313e-16,21,6
89,static_2,2,False,,1.3913671169042576,0.3543855881186887,10,1
89,adaptive_2,2,True,1.0,1.0,3.3306690738754696e-16,29,7
89,static_4,4,False,,1.246186429323217,0.40334575853861443,20,1
89,adaptive_4,4,True,1.0,1.0,2.220446049250313e-16,36,7
89,static_8,8,False,,1.083444693101464,0.22971165757604084,40,1
89,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,4.996003610813204e-16,47,4
89,full_disclosure,18,True,1.0,1.0,6.661338147750939e-16,90,1
90,static_1,1,False,,1.4885603358784567,0.7182334378025642,5,1
90,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,18,5
90,static_2,2,False,,1.3932109823996701,0.49041941147875,10,1
90,adaptive_2,2,True,1.0000000000000007,1.0000000000000007,6.661338147750939e-16,25,5
90,static_4,4,False,,1.3159228417152165,0.3591764237681023,20,1
90,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,4.440892098500626e-16,31,4
90,static_8,8,False,,1.1191643692251374,0.20548831261936784,40,1
90,adaptive_8,8,True,0.9999999999999999,0.9999999999999999,3.6637359812630166e-15,46,4
90,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
91,static_1,1,False,,1.4350083872997392,0.6700998528434585,5,1
91,adaptive_1,1,True,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,21,6
91,static_2,2,False,,1.231702069602438,0.34668942390330393,10,1
91,adaptive_2,2,True,0.9999999999999998,0.9999999999999998,1.1102230246251565e-16,26,5
91,static_4,4,False,,1.3463305313260152,0.5287423912872962,20,1
91,adaptive_4,4,True,1.0,1.0,3.3306690738754696e-16,36,5
91,static_8,8,False,,1.051120342670491,0.08336033568896062,40,1
91,adaptive_8,8,True,0.9999999999999994,0.9999999999999994,4.440892098500626e-16,46,4
91,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
92,static_1,1,False,,1.6156423748904083,0.5836892876131077,5,1
92,adaptive_1,1,True,1.0000000000000009,1.0000000000000009,3.3306690738754696e-16,23,5
92,static_2,2,False,,1.419112745286161,0.47705219072732596,10,1
92,adaptive_2,2,True,1.0000000000000007,1.0000000000000007,2.220446049250313e-16,27,6
92,static_4,4,False,,1.2170052850671453,0.20647706242153674,20,1
92,adaptive_4,4,True,1.000000000000001,1.000000000000001,3.3306690738754696e-16,26,3
92,static_8,8,False,,1.0596125280285593,0.15097082236729698,40,1
92,adaptive_8,8,True,1.0000000000000004,1.0000000000000004,0.0,42,2
92,full_disclosure,18,True,1.0,1.0,-1.1102230246251565e-16,90,1
93,static_1,1,False,,1.448219869330158,0.6490993230582727,5,1
93,adaptive_1,1,True,1.0000000000000013,1.0000000000000013,1.1102230246251565e-16,21,5
93,static_2,2,False,,1.4847862883552876,0.45504947620701874,10,1
93,adaptive_2,2,True,1.0000000000000013,1.0000000000000013,2.220446049250313e-16,27,5
93,static_4,4,False,,1.22121875369832,0.33475141259181196,20,1
93,adaptive_4,4,True,1.0000000000000022,1.0000000000000022,6.661338147750939e-16,33,5
93,static_8,8,False,,1.1181133744610143,0.15980842394920525,40,1
93,adaptive_8,8,True,1.0000000000000016,1.0000000000000016,1.3322676295501878e-15,45,3
93,full_disclosure,18,True,1.0,1.0,0.0,90,1
94,static_1,1,False,,1.4597356209760524,0.7161750117394932,5,1
94,adaptive_1,1,True,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,22,5
94,static_2,2,False,,1.569443566116729,0.6214443901773056,10,1
94,adaptive_2,2,True,0.9999999999999998,0.9999999999999998,4.440892098500626e-16,28,6
94,static_4,4,False,,1.161797315286504,0.17125474020077514,20,1
94,adaptive_4,4,True,1.0,1.0,3.3306690738754696e-16,30,4
94,static_8,8,False,,1.102063923317667,0.13541298216825381,40,1
94,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,49,3
94,full_disclosure,18,True,1.0,1.0,5.551115123125783e-16,90,1
95,static_1,1,False,,1.4156562507650206,0.7216674594120297,5,1
95,adaptive_1,1,True,1.0,1.0,0.0,19,4
95,static_2,2,False,,1.3340493014677772,0.37407560148786445,10,1
95,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,5.551115123125783e-16,25,5
95,static_4,4,False,,1.2634337335315138,0.33717991909278766,20,1
95,adaptive_4,4,True,1.0000000000000004,1.0000000000000004,1.2212453270876722e-15,29,3
95,static_8,8,False,,1.0440454462006803,0.14701635709889993,40,1
95,adaptive_8,8,True,1.0000000000000004,1.0000000000000004,5.551115123125783e-16,44,3
95,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-16,90,1
96,static_1,1,False,,1.3622564414403953,0.7710821752468996,5,1
96,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,23,6
96,static_2,2,False,,1.2612118857640473,0.3764814430585528,10,1
96,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,4.996003610813204e-16,20,5
96,static_4,4,False,,1.0129764323830035,0.07605064589639243,20,1
96,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,5.551115123125783e-17,24,3
96,static_8,8,False,,1.064850493628985,0.16722562453360723,40,1
96,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,48,4
96,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-16,90,1
97,static_1,1,False,,1.428030623159496,0.6529283979923448,5,1
97,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,19,4
97,static_2,2,False,,1.1321840401370322,0.3068209473090422,10,1
97,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,5.551115123125783e-16,24,5
97,static_4,4,False,,1.1224270477316742,0.17311214530600794,20,1
97,adaptive_4,4,True,1.0,1.0,1.1102230246251565e-16,32,4
97,static_8,8,False,,1.0541167978553287,0.09676847053570325,40,1
97,adaptive_8,8,True,1.0000000000000004,1.0000000000000004,5.551115123125783e-16,45,3
97,full_disclosure,18,True,1.0,1.0,6.661338147750939e-16,90,1
98,static_1,1,False,,1.5076641975671867,0.5312959099186172,5,1
98,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,19,4
98,static_2,2,False,,1.3783771854970075,0.3476028514764964,10,1
98,adaptive_2,2,True,0.9999999999999996,0.9999999999999996,-1.1102230246251565e-16,29,5
98,static_4,4,False,,1.2064929920613559,0.2961834557972106,20,1
98,adaptive_4,4,True,0.9999999999999976,0.9999999999999976,1.887379141862766e-15,33,6
98,static_8,8,False,,1.042329957085149,0.13275173400257056,40,1
98,adaptive_8,8,True,0.9999999999999999,0.9999999999999999,5.551115123125783e-16,42,2
98,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-15,90,1
99,static_1,1,False,,1.9357420602844706,0.6822016647968723,5,1
99,adaptive_1,1,True,1.0,1.0,3.3306690738754696e-16,22,6
99,static_2,2,False,,1.3361174720406148,0.4883750871802528,10,1
99,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,27,5
99,static_4,4,False,,1.2328390116096684,0.2744990358089321,20,1
99,adaptive_4,4,True,0.9999999999999999,0.9999999999999999,1.1102230246251565e-16,29,4
99,static_8,8,False,,1.0724096343771343,0.2067741271598067,40,1
99,adaptive_8,8,True,1.0,1.0,2.220446049250313e-16,48,4
99,full_disclosure,18,True,1.0,1.0,2.220446049250313e-16,90,1
100,static_1,1,False,,1.7719184786927253,0.6767759449189157,5,1
100,adaptive_1,1,True,0.9999999999999997,0.9999999999999997,1.1102230246251565e-16,21,5
100,static_2,2,False,,1.22284471373806,0.6914483728991812,10,1
100,adaptive_2,2,True,0.9999999999999997,0.9999999999999997,1.1102230246251565e-16,23,5
100,static_4,4,False,,1.2663305260615454,0.24769609814967886,20,1
100,adaptive_4,4,True,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,31,4
100,static_8,8,False,,1.0784832504447206,0.1319257334440178,40,1
100,adaptive_8,8,True,0.9999999999999994,0.9999999999999994,0.0,41,2
100,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-16,90,1
101,static_1,1,False,,1.569524732765934,0.7074130497568052,5,1
101,adaptive_1,1,True,0.9999999999999994,0.9999999999999994,2.9976021664879227e-15,24,7
101,static_2,2,False,,1.6406794268232627,0.5687497313427312,10,1
101,adaptive_2,2,True,1.0,1.0,1.6653345369377348e-16,20,3
101,static_4,4,False,,1.116155642878436,0.2244203637028166,20,1
101,adaptive_4,4,True,1.0,1.0,2.220446049250313e-16,32,4
101,static_8,8,False,,1.028678732641338,0.17748915591623737,40,1
101,adaptive_8,8,True,0.9999999999999997,0.9999999999999997,7.771561172376096e-16,44,2
101,full_disclosure,18,True,1.0,1.0,5.551115123125783e-16,90,1
102,static_1,1,False,,1.7482064431923008,0.6510380863963809,5,1
102,adaptive_1,1,True,0.9999999999999998,0.9999999999999998,3.3306690738754696e-16,31,8
102,static_2,2,False,,1.2880506488732135,0.32599154847596545,10,1
102,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,27,6
102,static_4,4,False,,1.3082869216081074,0.6269796932356653,20,1
102,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,38,5
102,static_8,8,False,,1.1462770211346893,0.2029386403881569,40,1
102,adaptive_8,8,True,1.0000000000000004,1.0000000000000004,2.220446049250313e-16,47,3
102,full_disclosure,18,True,1.0,1.0,7.771561172376096e-16,90,1
103,static_1,1,False,,1.5987803342470852,0.6414316189157439,5,1
103,adaptive_1,1,True,0.9999999999999998,0.9999999999999998,2.7755575615628914e-16,24,5
103,static_2,2,False,,1.247812150139619,0.32165926102197817,10,1
103,adaptive_2,2,True,0.9999999999999998,0.9999999999999998,2.7755575615628914e-16,23,4
103,static_4,4,False,,1.0837759639157285,0.11690168410105523,20,1
103,adaptive_4,4,True,1.0,1.0,7.216449660063518e-16,31,5
103,static_8,8,False,,1.0997173355574577,0.09561433573537392,40,1
103,adaptive_8,8,True,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,49,3
103,full_disclosure,18,True,1.0,1.0,8.881784197001252e-16,90,1
104,static_1,1,False,,1.451060664287028,0.6660712164831541,5,1
104,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,5.551115123125783e-16,24,5
104,static_2,2,False,,1.3826404872488858,0.4739587855602361,10,1
104,adaptive_2,2,True,1.0000000000000004,1.0000000000000004,5.551115123125783e-16,25,5
104,static_4,4,False,,1.2255435190450594,0.19630357215798666,20,1
104,adaptive_4,4,True,0.9999999999999999,0.9999999999999999,2.220446049250313e-16,32,4
104,static_8,8,False,,1.017386898993704,0.10343977507633462,40,1
104,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,48,3
104,full_disclosure,18,True,1.0,1.0,7.771561172376096e-16,90,1
105,static_1,1,False,,1.3598939787867332,0.6949787113053626,5,1
105,adaptive_1,1,True,1.0,1.0,0.0,23,5
105,static_2,2,False,,1.8989259371952019,0.7662929032596063,10,1
105,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,1.6653345369377348e-16,24,5
105,static_4,4,False,,1.3397409304384393,0.54052442400965,20,1
105,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,34,5
105,static_8,8,False,,1.0241901124521258,0.053495504772058,40,1
105,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,5.551115123125783e-16,48,4
105,full_disclosure,18,True,1.0,1.0,4.440892098500626e-16,90,1
106,static_1,1,False,,1.4318775569359437,0.5809063156386641,5,1
106,adaptive_1,1,True,1.0000000000000009,1.0000000000000009,1.1102230246251565e-16,20,5
106,static_2,2,False,,1.4075346695592543,0.4304587583693892,10,1
106,adaptive_2,2,True,1.0000000000000007,1.0000000000000007,2.7755575615628914e-16,24,4
106,static_4,4,False,,1.2292083140034813,0.32157299262505745,20,1
106,adaptive_4,4,True,1.0000000000000027,1.0000000000000027,3.4416913763379853e-15,29,3
106,static_8,8,False,,1.1726958107954097,0.16312583513936219,40,1
106,adaptive_8,8,True,1.0000000000000009,1.0000000000000009,4.440892098500626e-16,48,3
106,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
107,static_1,1,False,,1.4701271561354181,0.7817182895961289,5,1
107,adaptive_1,1,True,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,26,6
107,static_2,2,False,,1.264541272309571,0.3378284921570964,10,1
107,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,6.661338147750939e-16,25,5
107,static_4,4,False,,1.050998482609726,0.10230138935761457,20,1
107,adaptive_4,4,True,1.000000000000001,1.000000000000001,7.438494264988549e-15,34,4
107,static_8,8,False,,1.0792158729992363,0.21048888468195592,40,1
107,adaptive_8,8,True,0.9999999999999998,0.9999999999999998,1.0547118733938987e-15,51,4
107,full_disclosure,18,True,1.0,1.0,3.3306690738754696e-16,90,1
108,static_1,1,False,,1.253410387533719,0.5966497491851476,5,1
108,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,13,4
108,static_2,2,False,,1.2060059145219162,0.2000192820973482,10,1
108,adaptive_2,2,True,1.0,1.0,0.0,16,3
108,static_4,4,False,,1.0946748472486814,0.2968083650062857,20,1
108,adaptive_4,4,True,0.9999999999999998,0.9999999999999998,1.1102230246251565e-16,28,3
108,static_8,8,False,,1.0984884563420922,0.21509053317113647,40,1
108,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,46,3
108,full_disclosure,18,True,1.0,1.0,4.440892098500626e-16,90,1
109,static_1,1,False,,1.7560004322646623,0.6822175671784129,5,1
109,adaptive_1,1,True,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,19,5
109,static_2,2,False,,1.3411777760472698,0.5652579191435902,10,1
109,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,25,4
109,static_4,4,False,,1.057658794069866,0.28118003635546795,20,1
109,adaptive_4,4,True,1.0,1.0,1.3322676295501878e-15,33,5
109,static_8,8,False,,1.041124353450005,0.1442744497249705,40,1
109,adaptive_8,8,True,1.0,1.0,2.220446049250313e-16,47,3
109,full_disclosure,18,True,1.0,1.0,5.551115123125783e-16,90,1
110,static_1,1,False,,1.6080369155155734,0.6661090953419317,5,1
110,adaptive_1,1,True,0.9999999999999983,0.9999999999999983,2.1094237467877974e-15,24,6
110,static_2,2,False,,1.1890570662018445,0.3302554938460772,10,1
110,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,3.3306690738754696e-16,18,3
110,static_4,4,False,,1.1767489869309269,0.35298125832025407,20,1
110,adaptive_4,4,True,1.0,1.0,2.220446049250313e-16,32,5
110,static_8,8,False,,1.0076730289741258,0.10288608538108335,40,1
110,adaptive_8,8,True,1.0,1.0,7.771561172376096e-16,43,3
110,full_disclosure,18,True,1.0,1.0,5.551115123125783e-16,90,1
111,static_1,1,False,,1.645602038118253,0.8468085139618904,5,1
111,adaptive_1,1,True,1.0000000000000002,1.0000000000000002,4.440892098500626e-16,18,4
111,static_2,2,False,,1.283609540958694,0.47777806551267227,10,1
111,adaptive_2,2,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,25,4
111,static_4,4,False,,1.1048572919849367,0.14477823631235487,20,1
111,adaptive_4,4,True,1.0000000000000002,1.0000000000000002,4.440892098500626e-16,32,5
111,static_8,8,False,,1.0053228823344087,0.04450567810135497,40,1
111,adaptive_8,8,True,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,44,2
111,full_disclosure,18,True,1.0,1.0,1.1102230246251565e-16,90,1
112,static_1,1,False,,1.5158618853925534,0.5725037515980866,5,1
112,adaptive_1,1,True,1.0000000000000004,1.0000000000000004,4.440892098500626e-16,24,5
112,static_2,2,False,,1.2135799386681305,0.3558636901607998,10,1
112,adaptive_2,2,True,1.0,1.0,2.220446049250313e-16,25,5
112,static_4,4,False,,1.2272995806296327,0.23727996027799841,20,1
112,adaptive_4,4,True,0.9999999999999997,0.9999999999999997,0.0,33,4
112,static_8,8,False,,1.0843107059849246,0.24164775683925266,40,1
112,adaptive_8,8,True,1.0000000000000004,1.0000000000000004,1.1102230246251565e-15,45,2
112,full_disclosure,18,True,1.0,1.0,2.220446049250313e-16,90,1
113,static_1,1,False,,1.256912488043206,0.5207028652393042,5,1
113,adaptive_1,1,True,1.0,1.0,1.7763568394002505e-15,27,7
113,static_2,2,False,,1.3436645792341448,0.596705560837617,10,1
113,adaptive_2,2,True,0.9999999999999999,0.9999999999999999,6.661338147750939e-16,30,7
113,static_4,4,False,,1.2314621303368092,0.3464355506252773,20,1
113,adaptive_4,4,True,0.9999999999999994,0.9999999999999994,0.0,32,4
113,static_8,8,False,,1.069624916971509,0.1221067071086186,40,1
113,adaptive_8,8,True,1.0,1.0,1.1102230246251565e-16,44,3
113,full_disclosure,18,True,1.0,1.0,4.440892098500626e-16,90,1
114,static_1,1,False,,1.4962639656264103,0.44956026114020076,5,1
114,adaptive_1,1,True,1.0,1.0,0.0,19,4
114,static_2,2,False,,1.3821021411965186,0.6276308467714837,10,1
114,adaptive_2,2,True,1.0000000000000004,1.0000000000000004,5.551115123125783e-16,32,7
114,static_4,4,False,,1.1569698034836822,0.24863240438989453,20,1
114,adaptive_4,4,True,1.0000000000000004,1.0000000000000004,6.661338147750939e-16,33,5
114,static_8,8,False,,1.1442541654002305,0.2263275181994383,40,1
114,adaptive_8,8,True,1.0000000000000007,1.0000000000000007,7.771561172376096e-16,51,5
114,full_disclosure,18,True,1.0,1.0,5.88418203051333e-15,90,1
115,static_1,1,False,,1.7715072700509742,0.7476019480316398,5,1
115,adaptive_1,1,True,1.0000000000000007,1.0000000000000007,2.220446049250313e-16,19,5
115,static_2,2,False,,1.5639139472164327,0.3195983820402596,10,1
